city_name,ds,time_interval,seg_id,speed
北京,20191101,175000,ba96cea62fa3cd6cfa485247e6f15470,41.02158
北京,20191101,205000,ef27c75eadfc5cc293deb22884525c24,41.20715
北京,20191101,070000,8a7a65fb73eeaef6b7da1ab21b780a5c,55.48479
北京,20191101,013000,9064e9347384c7648eab2264457687b8,38.24629
北京,20191101,215000,9064e9347384c7648eab2264457687b8,37.16129
北京,20191101,171000,ff0b4282c52a369fd5108ed9d129d19b,40.37644
北京,20191101,083000,1eca7d61d1e87ddad04b2bcdde6069f1,43.8424
北京,20191101,190000,1eca7d61d1e87ddad04b2bcdde6069f1,36.54623
北京,20191101,210000,1eca7d61d1e87ddad04b2bcdde6069f1,41.02517
北京,20191101,062000,ba68eadaff3e1514bbdb5a31d35c4c76,37.55872
北京,20191101,070000,9f8ac37b97e21267219fc6a3b773dbc1,37.73308
北京,20191101,230000,446e64fb0ab6f3a68ae56f518f7580b3,29.82824
北京,20191101,235000,446e64fb0ab6f3a68ae56f518f7580b3,35.71047
北京,20191101,072000,586e58a2795941d161ea9e2dda5689a1,31.62399
北京,20191101,153000,7f229c4cfc1ef54e614d0479fe579348,38.48566
北京,20191101,092000,61c12c0195e40f0a6061ac218ee596b2,31.26803
北京,20191101,071000,493854453352669faaf8d969076eb57c,30.75797
北京,20191101,075000,493854453352669faaf8d969076eb57c,26.38247
北京,20191101,053000,4e525c647f6412cc0bb85052a0b6e997,30.8205
北京,20191101,223000,4e525c647f6412cc0bb85052a0b6e997,29.14305
北京,20191101,093000,c1db3ea15f1b97968ef6807ef400fede,26.9758
北京,20191101,202000,072208623f0fbcf5ce3da10d9ce5c40d,36.2115
北京,20191101,003000,a18e4d7a24139ffd3894f9189ee2aeb2,32.1384
北京,20191101,011000,bb0b167f821b3c8748d7c271ad61ce60,35.51152
北京,20191101,160000,6d3f809f0179818695a56f23bc9f750c,38.50005
北京,20191101,161000,2970e277967ee1f8fd7bafd3eb6651be,37.87717
北京,20191101,222000,0994ade64de848d16807525daf398a00,35.2937
北京,20191101,145000,bb4636581211c01ace132a9b13cd7d3f,40.25193
北京,20191101,110000,238ba1076a884028db30dceb9d7e9960,38.78753
北京,20191101,121000,238ba1076a884028db30dceb9d7e9960,38.82896
北京,20191101,065000,19a6f6dcc39ea0da8c5346cedfe873c0,44.85109
北京,20191101,212000,19a6f6dcc39ea0da8c5346cedfe873c0,47.55837
北京,20191101,065000,b4dd652906515628402420cbe795e793,40.35362
北京,20191101,092000,b4dd652906515628402420cbe795e793,36.49609
北京,20191101,110000,da1093f5c717f82c8685249a3a551493,26.78326
北京,20191101,012000,b5e8d70b0497c93e8194d494e4678b33,44.0854
北京,20191101,160000,b5e8d70b0497c93e8194d494e4678b33,38.72907
北京,20191101,165000,0606e37aaf5ef4cd1007443880dbdd0d,29.17896
北京,20191101,031000,112f8aa0ed3b0601cc9ffaf22dada2de,48.27524
北京,20191101,155000,112f8aa0ed3b0601cc9ffaf22dada2de,45.50066
北京,20191101,023000,2d6ff992eb3b6991086c919759180057,37.9725
北京,20191101,141000,1b9bdc60496733cb54c775e512985f5b,30.75587
北京,20191101,160000,1b9bdc60496733cb54c775e512985f5b,30.49889
北京,20191101,053000,07d51bb749e9600d0da1016fdf0de848,51.35536
北京,20191101,153000,07d51bb749e9600d0da1016fdf0de848,46.01475
北京,20191101,223000,07d51bb749e9600d0da1016fdf0de848,48.25442
北京,20191101,021000,af5cf409e1507c234c34e12b2ea9caa7,44.81799
北京,20191101,112000,af5cf409e1507c234c34e12b2ea9caa7,40.29559
北京,20191101,005000,c4b1b0f5bcb0e24a7b872a6108fd7e52,40.48957
北京,20191101,112000,36c880f8d579681f209aa75bff07d0e6,36.3292
北京,20191101,152000,244ac0ca1b845ea6e8e8d0da1c0914be,33.4547
北京,20191101,233000,244ac0ca1b845ea6e8e8d0da1c0914be,41.77457
北京,20191101,133000,e5266f79e5d96cec0d218cf5d497a9db,42.05568
北京,20191101,111000,205f5b47fab9683551a0a255e29e5c6c,44.65543
北京,20191101,032000,3db2126949873492448b4703cc3791c7,44.42421
北京,20191101,171000,3db2126949873492448b4703cc3791c7,36.74302
北京,20191101,191000,56053b304e4ee9d7f8a53e0d9495aa52,38.69231
北京,20191101,051000,06806218bca2def2029dfcfda93295f7,40
北京,20191101,015000,9951dea484b56b4f716589d5183090b6,42.89672
北京,20191101,123000,0bd7325a9966b22750cf260f78eed0cf,46.54293
北京,20191101,182000,103fa9d29e0e8f54485152531cba9415,39.97754
北京,20191101,140000,bb124fbcb03b35a803c2289cac77b022,44.05906
北京,20191101,053000,68061b18a458d79dc199020b2d3049fe,56.02445
北京,20191101,100000,1134b040cc589b9f610aa5bffb0daeee,44.75639
北京,20191101,011000,0906b61d7af648cf5e05018de784bb20,65.50963
北京,20191101,141000,28511e41193bf276315628a679aaa3cd,46.4212
北京,20191101,163000,28511e41193bf276315628a679aaa3cd,42.67113
北京,20191101,145000,b456f06e9d290998a66c1064f96b4f0b,44.22531
北京,20191101,115000,e7620bbefe92f680d5b9e7ff07d27eed,40.00827
北京,20191101,222000,e7620bbefe92f680d5b9e7ff07d27eed,41.35014
北京,20191101,060000,cb58182f5d9e69f6bbda5a22a22951ab,40.83196
北京,20191101,140000,13fb471bbabee551edfebc4021464400,45.75748
北京,20191101,170000,13fb471bbabee551edfebc4021464400,48.45427
北京,20191101,175000,13fb471bbabee551edfebc4021464400,40.58436
北京,20191101,012000,99addc30d68bec223d4785ec0a5c5b34,45.91544
北京,20191101,013000,99addc30d68bec223d4785ec0a5c5b34,47.44823
北京,20191101,172000,87a1122856ebc7da90ec6f2e49acfca3,35.66145
北京,20191101,143000,3923fb45c4e7adda5d42fc7b39f56ebb,40
北京,20191101,160000,3923fb45c4e7adda5d42fc7b39f56ebb,35.88611
北京,20191101,051000,a78cc298129c8191d392dd4b737aea6b,56.28535
北京,20191101,073000,56c83f593f34aeabc5184ecc502d4658,21.85811
北京,20191101,051000,ce816f1b791139d7b5a9a77fed01a900,41.62611
北京,20191101,061000,e837df669fcd5462039b9329c601e0ad,45.13695
北京,20191101,083000,fdb63ee4b8bb37321f27ffae09514081,53.57531
北京,20191101,180000,fc2cf5d2f97ffcd2cc637efb21584d19,41.30139
北京,20191101,203000,fc2cf5d2f97ffcd2cc637efb21584d19,51.3552
北京,20191101,155000,8df4f78201cea96536aca96ab7c55245,26.67394
北京,20191101,224000,8df4f78201cea96536aca96ab7c55245,31.07393
北京,20191101,035000,5a8fb18f3e84bcda58f06c405ec33886,38.51711
北京,20191101,054000,5a8fb18f3e84bcda58f06c405ec33886,40.57335
北京,20191101,150000,6c050047890e1f1239e1ceecca5d87b9,40.73912
北京,20191101,060000,4c9761022e6318b2d5ca79bd77717cad,26.95862
北京,20191101,181000,7f76f58fc2589fae1d4d825c1a94b2a5,32.93678
北京,20191101,045000,567b75fc66b1521000a6a4c5e641e32a,29.66806
北京,20191101,194000,567b75fc66b1521000a6a4c5e641e32a,9.547097
北京,20191101,044000,daed5ba27160f2534ab00cb8a8e4c387,42.20049
北京,20191101,070000,c9ff91727b5a2dcfa38520555d4acd5a,52.92938
北京,20191101,010000,36d50d18825a44086f458b6a2d14748e,48.30891
北京,20191101,093000,36d50d18825a44086f458b6a2d14748e,40.3129
北京,20191101,133000,36d50d18825a44086f458b6a2d14748e,38.73751
北京,20191101,214000,6f4a8aef9b6982e87a36d4a0a85676bb,27.43925
北京,20191101,072000,992ea4fd276458189ed5ba716e3a7ad5,25.30921
北京,20191101,195000,992ea4fd276458189ed5ba716e3a7ad5,21.1636
北京,20191101,192000,d33f42843366cba3a57e675a81489386,34.55812
北京,20191101,104000,c7cd8e31ce499019b468387db308e967,36.64703
北京,20191101,164000,c7cd8e31ce499019b468387db308e967,29.21622
北京,20191101,185000,eb3179b36d2018c33e30ef93904a36e7,41.49285
北京,20191101,071000,72da9e5ba20968cf14416cb253697baf,22.91708
北京,20191101,014000,807f66326cf9bca949ea66918b49e949,27.87731
北京,20191101,011000,72ac55cd3617d1b0bb868d2b13976567,26.71437
北京,20191101,111000,72ac55cd3617d1b0bb868d2b13976567,26.5001
北京,20191101,132000,11e346c0d817057a9c6051475e81bbb9,38.30218
北京,20191101,220000,9101e96f46a104dd7c979c421d2c855a,38.36343
北京,20191101,184000,1b524e9b97f95b999220d762c3896b57,34.21218
北京,20191101,220000,1b524e9b97f95b999220d762c3896b57,35.82988
北京,20191101,151000,70959ea073170c91096b1154ff6f9252,32.6872
北京,20191101,135000,cf8f05f2ae33e879f8fe7cd95849dc33,38.84476
北京,20191101,133000,ee9b0271cb2a6655a86262ff3e7af531,38.39521
北京,20191101,221000,ee9b0271cb2a6655a86262ff3e7af531,46.13873
北京,20191101,073000,1830bbf205cbfe041bcaa79feef222ff,42.31575
北京,20191101,114000,a1cae397ce0b71650e8d736dd2fc9d6e,52.51499
北京,20191101,000000,577916ae3e5559129335cb49f944e9cc,53.98421
北京,20191101,022000,36afd323de2168b157bf689f9ff0b97f,38.35592
北京,20191101,132000,36afd323de2168b157bf689f9ff0b97f,30.35649
北京,20191101,141000,36afd323de2168b157bf689f9ff0b97f,35.04973
北京,20191101,030000,ddf0eaffcebcd10cefb29306ed85e754,42.03405
北京,20191101,025000,82225b851b1760f0f6184d9a47814b27,35.59118
北京,20191101,084000,5514f3afe5e8e8d83f76bd77830e9158,33.97024
北京,20191101,100000,5514f3afe5e8e8d83f76bd77830e9158,34.47205
北京,20191101,133000,ebbe984ffdc2f1a87d795e42035198c0,41.48045
北京,20191101,120000,48f7476377691695f9430dde9e81a204,38.8399
北京,20191101,205000,48f7476377691695f9430dde9e81a204,38.44135
北京,20191101,140000,aedbae394d7cf202bad08dcc48116482,50.58683
北京,20191101,142000,6e0b4025cc4f65e69e437f9be67ecfa7,57.99625
北京,20191101,144000,6e0b4025cc4f65e69e437f9be67ecfa7,57.80048
北京,20191101,172000,4f8d87de0b42cb77a0e27c48e8702c39,12.70959
北京,20191101,030000,b561ba50c49e9cd2243a3e7355be66a8,49.31894
北京,20191101,075000,b561ba50c49e9cd2243a3e7355be66a8,40.51856
北京,20191101,114000,b561ba50c49e9cd2243a3e7355be66a8,49.93871
北京,20191101,173000,d33a4f3d894f7292547fbf4b1a70eb92,64.6
北京,20191101,214000,d33a4f3d894f7292547fbf4b1a70eb92,69.5
北京,20191101,031000,3a2389a60c92604cc3523a0b4357bdc7,39.01233
北京,20191101,023000,75c521e9c7d9d72946718d07baa91223,46.62212
北京,20191101,075000,75c521e9c7d9d72946718d07baa91223,34.83604
北京,20191101,141000,75c521e9c7d9d72946718d07baa91223,39.86103
北京,20191101,170000,75c521e9c7d9d72946718d07baa91223,37.80431
北京,20191101,090000,5493f4e2d79816414a1b1d4d185d92f6,54.74654
北京,20191101,012000,a8cf8ac9e800887025f78d1b11859ac5,41.90728
北京,20191101,042000,8f9974e65564e13173c75ad93628d0be,40
北京,20191101,114000,8f9974e65564e13173c75ad93628d0be,42.74059
北京,20191101,012000,d7f6ec5e8875a95b186f4bb128e2f3ba,39.63668
北京,20191101,221000,d7f6ec5e8875a95b186f4bb128e2f3ba,39.4829
北京,20191101,091000,e2def73b830b9300aad6997c2573883d,37.57791
北京,20191101,130000,e2def73b830b9300aad6997c2573883d,34.01947
北京,20191101,062000,3b4d743e8759fcc035935e1fd6c996db,42.44338
北京,20191101,200000,3b4d743e8759fcc035935e1fd6c996db,41.5361
北京,20191101,233000,24f58e798cb3b8c20b2afc21171eaaf3,47.34451
北京,20191101,013000,a84b1a0cd415a08a5158b2af8e0cdb0b,36.89571
北京,20191101,231000,79c659d4395514f9310017041ec27703,53.3737
北京,20191101,194000,d8f27f43433583571a41cc18d9b48788,54.10556
北京,20191101,060000,c62bf7c17a65538243ebd38e27ff2f29,36.19905
北京,20191101,160000,c62bf7c17a65538243ebd38e27ff2f29,14.72461
北京,20191101,103000,051447198cd921bae2476708685e50f7,33.25075
北京,20191101,130000,051447198cd921bae2476708685e50f7,36.26258
北京,20191101,010000,3994add0a3e3fbcf84a15a799c896142,38.85922
北京,20191101,163000,3994add0a3e3fbcf84a15a799c896142,25.93975
北京,20191101,090000,1ac97e0acce56fd371d51307f455a8b1,31.7955
北京,20191101,131000,79b18940a1e585db5cf6194fa1c30ba4,35.12091
北京,20191101,151000,79b18940a1e585db5cf6194fa1c30ba4,36.27006
北京,20191101,024000,42177c0ad32cb73fa5295b883b688151,39.57973
北京,20191101,095000,42177c0ad32cb73fa5295b883b688151,30.94954
北京,20191101,083000,2a08657fb143ac6cee685f4abdc88995,22.68385
北京,20191101,140000,2a08657fb143ac6cee685f4abdc88995,32.95951
北京,20191101,002000,422f7b83b038cc263f780dea25a3d8ba,28.85035
北京,20191101,040000,422f7b83b038cc263f780dea25a3d8ba,34.31923
北京,20191101,121000,7eb478bb60d394b3319ccabb9989c003,38.1176
北京,20191101,180000,7eb478bb60d394b3319ccabb9989c003,29.42101
北京,20191101,173000,7177ab6f59b4b083491c28402991bfd1,42.86778
北京,20191101,112000,abf90056824ed05a22f7b93fe093d3ac,30.53261
北京,20191101,085000,657b4e74037712821fe19e63bd11e3e7,33.41838
北京,20191101,172000,f521c6ed40e4dda33706f6e845417456,31.19366
北京,20191101,002000,44aa911134dba9b66cff92a7ac002946,38.68848
北京,20191101,152000,8edc5d2d7f84cbb18b711d0c2a92aafe,37.22999
北京,20191101,113000,51ce375896d4dd1723d789e2ca392dc3,30.80271
北京,20191101,160000,305cc050e91e30b75b5c84dd6d285e6e,50.62005
北京,20191101,100000,5d077ec199d72e6cf6205f284aeb5462,30.91319
北京,20191101,125000,5d077ec199d72e6cf6205f284aeb5462,29.82354
北京,20191101,191000,c90a638cdc435e0b171004c4e3aeafb9,27.27658
北京,20191101,154000,62f1cd83f582b30cb99de87449e0ad69,31.7715
北京,20191101,171000,62f1cd83f582b30cb99de87449e0ad69,29.89952
北京,20191101,141000,4537d9b9e37d6be7616db7fe3b748df8,45.98801
北京,20191101,031000,3d62feb5f06fd77578e01f9195506427,37.8464
北京,20191101,054000,2bea26c8c8d271b20bf8b615684c53a3,31.95877
北京,20191101,213000,2bea26c8c8d271b20bf8b615684c53a3,32.6152
北京,20191101,083000,8baebe8c2f6f3303cce9203a6fafad5f,39.05993
北京,20191101,191000,8baebe8c2f6f3303cce9203a6fafad5f,32.52788
北京,20191101,220000,cb9d07814a50d3f25f1d441f11842952,53.10617
北京,20191101,220000,cd64588c78cb89f321af0716290e0848,33.30151
北京,20191101,162000,62ab465f2908a635b32b167b40ad8176,41.57923
北京,20191101,101000,c61d3c8eac32f1acd58e323c1a79fde1,38.58491
北京,20191101,064000,0feac360209f9eeba5235bd6824ad094,42.76196
北京,20191101,022000,e2932964397da71881912e9367b9280c,30.84369
北京,20191101,110000,e2932964397da71881912e9367b9280c,37.47706
北京,20191101,203000,e2932964397da71881912e9367b9280c,31.44034
北京,20191101,004000,666b23990e1c36ec97fd2554a75b65ed,37.38279
北京,20191101,021000,02a629e761a80e9d2f001945cf91d902,33.89696
北京,20191101,020000,ddb9a3f9219511a35f045cdbeb374ea3,42.15813
北京,20191101,074000,ddb9a3f9219511a35f045cdbeb374ea3,37.83398
北京,20191101,231000,ddb9a3f9219511a35f045cdbeb374ea3,42.03965
北京,20191101,060000,c42e5ce3ccd1dbc1e06a04612ec82dd1,40.50102
北京,20191101,075000,c42e5ce3ccd1dbc1e06a04612ec82dd1,35.55242
北京,20191101,104000,bb943a2569d721bcfe751f25cfb42958,37.46664
北京,20191101,155000,a6fb701e555b591b65c3a157ac0cca86,36.71124
北京,20191101,090000,79f8b196272fa0d341ba6299e2c1127d,54.44514
北京,20191101,005000,89194babc8bd271c2595d931c24f49d4,48.88266
北京,20191101,062000,89194babc8bd271c2595d931c24f49d4,48.35215
北京,20191101,000000,2303c1b156f91ccd5471078662a7815b,28.8112
北京,20191101,134000,2303c1b156f91ccd5471078662a7815b,25.22542
北京,20191101,231000,3a100ec062d9a3551336673e7dbb5056,22.87764
北京,20191101,064000,6e74dd70411c53afd904e09db21ea656,41.01605
北京,20191101,001000,e58ddf2663ab64778e9e108eff9c0a8a,38.55283
北京,20191101,102000,e58ddf2663ab64778e9e108eff9c0a8a,34.4973
北京,20191101,101000,59d69e65238fc95c8abc8873759b9ed0,38.46502
北京,20191101,122000,080ef64e227ce83f113b973795e1a27c,37.57635
北京,20191101,103000,2fe7523dfe891b015ca9f7f8e520b64f,44.14813
北京,20191101,020000,457c63752ed259cb7b680cc4035f9ada,40.74481
北京,20191101,130000,3031ca79251404667fb74bf516f9ccc1,29.91677
北京,20191101,073000,a0e4c63e0bea8c029b2c1717bdd0c871,37.7
北京,20191101,105000,a0e4c63e0bea8c029b2c1717bdd0c871,39.3
北京,20191101,145000,a0e4c63e0bea8c029b2c1717bdd0c871,34.2
北京,20191101,191000,d74f751aec64b22a66f890fc4be64b3e,35.24286
北京,20191101,040000,97d130ce16c9fe2ddcbe320108d6afa9,48.00313
北京,20191101,072000,97d130ce16c9fe2ddcbe320108d6afa9,32.54956
北京,20191101,145000,97d130ce16c9fe2ddcbe320108d6afa9,30.40822
北京,20191101,164000,0c224fbe1f362695ec3acb0e0ed47e57,26.91568
北京,20191101,064000,5d46738010a62c399adbe559b129c60d,36.04686
北京,20191101,095000,5d46738010a62c399adbe559b129c60d,26.10646
北京,20191101,150000,f0a28248a3660c2f14d7845a0154b2b3,40.54008
北京,20191101,111000,57c4f09e06cfc538c5f34afa945da99e,49.89239
北京,20191101,193000,8b3cddc4f262ed091203929a78f127b9,43.18007
北京,20191101,202000,f693cfc1993d1e69edead5d821dc66e2,32.96824
北京,20191101,124000,7f5e39dc664eb9d1dbdacaa58c217d29,28.88584
北京,20191101,063000,ec1fb8f2b82d835540e93ea88eb96736,34.81917
北京,20191101,233000,ec1fb8f2b82d835540e93ea88eb96736,34.97185
北京,20191101,080000,82327266a1c83e8f712763d836389d6e,29.17561
北京,20191101,141000,82327266a1c83e8f712763d836389d6e,29.12716
北京,20191101,110000,31468e73e966a053677a049612e24015,50.00104
北京,20191101,025000,ba783d44fbaa8ecbf3f963ac8baeb6e9,61.92995
北京,20191101,092000,850ccd1d0479cf3d1d582c1c359e3bf1,34.69473
北京,20191101,174000,850ccd1d0479cf3d1d582c1c359e3bf1,33.45179
北京,20191101,054000,b34aa260e505864def28ed8db08b871e,39.38998
北京,20191101,010000,dc48a91130f102a1a5cb362f703e1323,50.15534
北京,20191101,031000,dc48a91130f102a1a5cb362f703e1323,45.9818
北京,20191101,044000,dc48a91130f102a1a5cb362f703e1323,43.9685
北京,20191101,231000,3a2389a60c92604cc3523a0b4357bdc7,34.1847
北京,20191101,144000,37945bc671255002cd3b781d1d68dc60,31.77183
北京,20191101,233000,37945bc671255002cd3b781d1d68dc60,36.26503
北京,20191101,010000,d86e44e4db9c10bbc08b08966fa91d7d,34.62414
北京,20191101,014000,d86e44e4db9c10bbc08b08966fa91d7d,35.7609
北京,20191101,212000,d86e44e4db9c10bbc08b08966fa91d7d,34.86697
北京,20191101,212000,6c928734de7c1420a170955b87749cc5,52.26778
北京,20191101,034000,eea8dd4a5ace5e1c7b6a657fde01f0b0,53.43045
北京,20191101,052000,814d98620f4246a07485c64eb32a8232,51.0414
北京,20191101,120000,5cac2b345c88ba6534cf99996b57601b,37.38533
北京,20191101,152000,348f16195ac460f650b24e378e643c4e,32.05929
北京,20191101,212000,348f16195ac460f650b24e378e643c4e,38.96614
北京,20191101,074000,d2373f93e1e9bd8afd8de8f6b8d65599,21.93649
北京,20191101,085000,d2373f93e1e9bd8afd8de8f6b8d65599,30.56313
北京,20191101,171000,d2373f93e1e9bd8afd8de8f6b8d65599,25.3632
北京,20191101,182000,6fc683b118a83ef3ce399d70bc26caa1,31.66752
北京,20191101,195000,6fc683b118a83ef3ce399d70bc26caa1,33.80817
北京,20191101,084000,4c284e9c14b88677de519a22dfc1f06d,34.68684
北京,20191101,041000,c93580bcac14ab0bbb0c9467ac5ee3d4,39.10881
北京,20191101,141000,c93580bcac14ab0bbb0c9467ac5ee3d4,31.47538
北京,20191101,151000,c93580bcac14ab0bbb0c9467ac5ee3d4,30.66205
北京,20191101,123000,57297c7de593bf76c12082770bac00e6,36.20721
北京,20191101,044000,81ad3e4c50d11254133f0478cf418668,46.17026
北京,20191101,134000,81ad3e4c50d11254133f0478cf418668,32.61424
北京,20191101,030000,b8ddb5a8c665b453b152f120583e3d9f,34.79055
北京,20191101,100000,b8ddb5a8c665b453b152f120583e3d9f,23.39968
北京,20191101,211000,e470cb21da236aa408005efd6dac5cce,25.76299
北京,20191101,020000,dca04e7b8dca3ee2d7a7d402388dc80b,45.74918
北京,20191101,051000,dca04e7b8dca3ee2d7a7d402388dc80b,36.20702
北京,20191101,153000,e22395a81f86c78a3c59396e8b19d5a7,37.16675
北京,20191101,160000,65b8191cceb5920f5e32d49d615b3784,37.8
北京,20191101,102000,cddb6e29387c1d6f16edd6793afa105f,48.00958
北京,20191101,165000,16f397fbd2be746d5c3d24ae193bc9c0,39.18634
北京,20191101,132000,49bb12f6d8b0c807e515271d60bcdf1f,37.20526
北京,20191101,163000,c90acac257817007be006a0a1c6d9c4a,37.46288
北京,20191101,032000,f48d1805b5b19a1993694b378682ee39,40.4269
北京,20191101,172000,f48d1805b5b19a1993694b378682ee39,36.45004
北京,20191101,072000,6bd2e1160ae2e35fdea6e9df7e722976,23.87199
北京,20191101,185000,e971a765a4955de0ac68c1239c0063b5,25.618
